date,time,TLoad,TAmp,TPlate,T4,VDetector,Elevation,V3,V4,Sky,Hot,Amp,Noise,LOMHz
21.09.2020,15:45:17.846747,25.516,30.374753,26.83816,-3.852186,1.681517,53.1551,2.492453,0.820037,1,0,1,0,16550
21.09.2020,15:45:18.361771,25.515,30.376252,26.839662,-3.834168,1.680207,53.160786,2.492213,0.82394,1,0,1,0,16550
21.09.2020,15:45:18.856399,25.516,30.376562,26.838373,-3.816594,1.680924,53.169047,2.492875,0.820569,1,0,1,0,16550
21.09.2020,15:45:19.347659,25.513,30.372971,26.836135,-3.799917,1.681994,53.159428,2.492878,0.821223,1,0,1,0,16550
21.09.2020,15:45:19.862397,25.515,30.376105,26.83774,-3.782173,1.68207,53.16104,2.492627,0.821263,1,0,1,0,16550
21.09.2020,15:45:20.349140,25.515,30.374868,26.836297,-3.763315,1.681464,53.157476,2.492188,0.827956,1,0,1,0,16550
21.09.2020,15:45:20.847399,25.514,30.373243,26.836141,-3.745664,1.680974,53.154251,2.49204,0.817514,1,0,1,0,16550
21.09.2020,15:45:21.361884,25.521,30.380235,26.844415,-3.721504,1.680566,53.154053,2.492139,0.825438,1,0,1,0,16550
21.09.2020,15:45:21.856247,25.513,30.374213,26.837229,-3.709043,1.680869,53.14933,2.492121,0.824542,1,0,1,0,16550
21.09.2020,15:45:22.347355,25.518,30.377611,26.838674,-3.684031,1.681178,53.157306,2.492283,0.817918,1,0,1,0,16550
21.09.2020,15:45:22.862532,25.511,30.375519,26.83901,-3.667673,1.681495,53.168113,2.492573,0.818986,1,0,1,0,16550
21.09.2020,15:45:23.356695,25.517,30.382222,26.843764,-3.646856,1.68148,53.155156,2.492899,0.822375,1,0,1,0,16550
21.09.2020,15:45:23.846914,25.514,30.37942,26.837899,-3.634412,1.681041,53.143872,2.492474,0.819273,1,0,1,0,16550
21.09.2020,15:45:24.362030,25.515,30.38151,26.842175,-3.613945,1.680623,53.163416,2.492944,0.820273,1,0,1,0,16550
21.09.2020,15:45:24.848531,25.518,30.380864,26.843191,-3.595385,1.681463,53.145428,2.492586,0.821922,1,0,1,0,16550
21.09.2020,15:45:25.350801,25.518,30.38154,26.8413,-3.576427,1.680478,53.165793,2.492623,0.823387,1,0,1,0,16550
21.09.2020,15:45:25.850262,25.517,30.380767,26.842141,-3.55992,1.680762,53.15988,2.492342,0.825711,1,0,1,0,16550
21.09.2020,15:45:26.361972,25.517,30.381166,26.841806,-3.545596,1.681916,53.156203,2.492607,0.822077,1,0,1,0,16550
21.09.2020,15:45:26.848628,25.515,30.381811,26.842678,-3.525111,1.680099,53.166048,2.492359,0.824078,1,0,1,0,16550
21.09.2020,15:45:27.351209,25.515,30.38074,26.840662,-3.506985,1.680156,53.160616,2.492421,0.822498,1,0,1,0,16550
21.09.2020,15:45:27.862183,25.518,30.383676,26.845267,-3.490277,1.681193,53.164859,2.492566,0.826825,1,0,1,0,16550
21.09.2020,15:45:28.348486,25.519,30.384535,26.843392,-3.473442,1.681323,53.163671,2.492782,0.824896,1,0,1,0,16550
21.09.2020,15:45:28.862283,25.516,30.379679,26.840844,-3.46017,1.680902,53.166896,2.492427,0.824953,1,0,1,0,16550
21.09.2020,15:45:29.356468,25.519,30.384115,26.841481,-3.442762,1.680957,53.160446,2.492893,0.820593,1,0,1,0,16550
21.09.2020,15:45:29.848199,25.521,30.388692,26.844351,-3.424238,1.681305,53.170518,2.49213,0.826442,1,0,1,0,16550
21.09.2020,15:45:30.362215,25.518,30.383024,26.842469,-3.405966,1.681513,53.155864,2.492797,0.824371,1,0,1,0,16550
21.09.2020,15:45:30.846897,25.521,30.388483,26.846532,-3.384693,1.680468,53.163162,2.492823,0.824431,1,0,1,0,16550
21.09.2020,15:45:31.362711,25.519,30.38547,26.843447,-3.370435,1.681352,53.170942,2.492672,0.822749,1,0,1,0,16550
21.09.2020,15:45:31.848724,25.513,30.380911,26.844212,-3.358954,1.681362,53.162568,2.492796,0.819269,1,0,1,0,16550
21.09.2020,15:45:32.363140,25.523,30.38862,26.844689,-3.334381,1.680161,53.17015,2.492688,0.81992,1,0,1,0,16550
21.09.2020,15:45:32.848633,25.519,30.387773,26.845781,-3.317362,1.681844,53.168113,2.492307,0.82366,1,0,1,0,16550
21.09.2020,15:45:33.362784,25.517,30.387453,26.847146,-3.299445,1.682144,53.164152,2.492678,0.82721,1,0,1,0,16550
21.09.2020,15:45:33.847755,25.519,30.388442,26.846869,-3.283976,1.680776,53.154251,2.492663,0.825462,1,0,1,0,16550
21.09.2020,15:45:34.362862,25.523,30.389074,26.845243,-3.262797,1.681874,53.16022,2.492601,0.822383,1,0,1,0,16550
21.09.2020,15:45:34.848701,25.524,30.390877,26.846597,-3.245272,1.681767,53.164916,2.49244,0.825908,1,0,1,0,16550
21.09.2020,15:45:35.363086,25.52,30.386644,26.845217,-3.226728,1.680634,53.163162,2.492818,0.822915,1,0,1,0,16550
21.09.2020,15:45:35.847869,25.52,30.38766,26.846537,-3.209797,1.680918,53.161804,2.49206,0.819746,1,0,1,0,16550
21.09.2020,15:45:36.351176,25.519,30.388298,26.845749,-3.189182,1.681137,53.159767,2.492397,0.822076,1,0,1,0,16550
21.09.2020,15:45:36.861852,25.52,30.392135,26.847427,-3.1691,1.681114,53.153544,2.492624,0.820587,1,0,1,0,16550
21.09.2020,15:45:37.356621,25.517,30.387276,26.844968,-3.153206,1.681278,53.161012,2.492462,0.820358,1,0,1,0,16550
21.09.2020,15:45:37.848119,25.52,30.3892,26.849755,-3.133017,1.681372,53.169018,2.49254,0.822838,1,0,1,0,16550
21.09.2020,15:45:38.361930,25.52,30.391787,26.849373,-3.113591,1.680118,53.160305,2.492345,0.822012,1,0,1,0,16550
21.09.2020,15:45:38.847752,25.522,30.390686,26.848893,-3.099261,1.681457,53.163134,2.492329,0.823253,1,0,1,0,16550
21.09.2020,15:45:39.363417,25.52,30.389708,26.849434,-3.086194,1.680681,53.165793,2.492529,0.821118,1,0,1,0,16550
21.09.2020,15:45:39.847860,25.516,30.387651,26.844958,-3.077656,1.680636,53.16203,2.492669,0.819303,1,0,1,0,16550
21.09.2020,15:45:40.362344,25.523,30.389461,26.84996,-3.059767,1.680428,53.160474,2.492104,0.823847,1,0,1,0,16550
21.09.2020,15:45:40.848235,25.521,30.389302,26.848506,-3.044134,1.680961,53.16633,2.492697,0.825833,1,0,1,0,16550
21.09.2020,15:45:41.362304,25.521,30.39129,26.849955,-3.025838,1.680964,53.162511,2.4923,0.82189,1,0,1,0,16550
21.09.2020,15:45:41.848224,25.524,30.393758,26.849745,-3.008463,1.680861,53.173517,2.492148,0.824022,1,0,1,0,16550
21.09.2020,15:45:42.363211,25.518,30.391423,26.848354,-2.991668,1.681086,53.163049,2.493191,0.81911,1,0,1,0,16550
21.09.2020,15:45:42.847779,25.527,30.396841,26.853356,-2.972477,1.679724,53.167745,2.493064,0.825464,1,0,1,0,16550
21.09.2020,15:45:43.349839,25.524,30.394869,26.850787,-2.955585,1.680436,53.164548,2.49247,0.820619,1,0,1,0,16550
21.09.2020,15:45:43.862704,25.522,30.393253,26.850248,-2.937557,1.680888,53.157278,2.4929,0.827197,1,0,1,0,16550
21.09.2020,15:45:44.347846,25.524,30.394938,26.854308,-2.918421,1.681082,53.158805,2.492627,0.824606,1,0,1,0,16550
21.09.2020,15:45:44.861988,25.523,30.395686,26.855186,-2.898266,1.682001,53.154195,2.492673,0.819641,1,0,1,0,16550
21.09.2020,15:45:45.347946,25.521,30.394938,26.852428,-2.883248,1.681153,53.166359,2.492604,0.825316,1,0,1,0,16550
21.09.2020,15:45:45.861704,25.526,30.396974,26.853202,-2.865189,1.680647,53.173461,2.49283,0.82168,1,0,1,0,16550
21.09.2020,15:45:46.348549,25.522,30.394605,26.853946,-2.848671,1.681949,53.174677,2.492661,0.823375,1,0,1,0,16550
21.09.2020,15:45:46.861883,25.526,30.399258,26.854837,-2.833136,1.681186,53.170376,2.493364,0.822398,1,0,1,0,16550
21.09.2020,15:45:47.348900,25.521,30.393406,26.851067,-2.820184,1.680964,53.169952,2.492899,0.82383,1,0,1,0,16550
21.09.2020,15:45:47.862705,25.522,30.396628,26.85156,-2.808169,1.680892,53.173574,2.492537,0.819807,1,0,1,0,16550
21.09.2020,15:45:48.347847,25.525,30.395003,26.852791,-2.797696,1.681637,53.173687,2.49267,0.822904,1,0,1,0,16550
21.09.2020,15:45:48.861819,25.527,30.398433,26.854921,-2.782638,1.681125,53.162455,2.492877,0.825379,1,0,1,0,16550
21.09.2020,15:45:49.347788,25.526,30.3983,26.855199,-2.767889,1.68161,53.1579,2.49216,0.828301,1,0,1,0,16550
21.09.2020,15:45:49.861096,25.526,30.395274,26.851459,-2.756568,1.681155,53.1495,2.492638,0.820392,1,0,1,0,16550
21.09.2020,15:45:50.347790,25.525,30.396245,26.852439,-2.744038,1.681601,53.159428,2.49266,0.82302,1,0,1,0,16550
21.09.2020,15:45:50.861141,25.525,30.39745,26.852881,-2.72543,1.6816,53.16186,2.492322,0.826216,1,0,1,0,16550
21.09.2020,15:45:51.349213,25.527,30.400545,26.85408,-2.709906,1.681287,53.159965,2.49331,0.824041,1,0,1,0,16550
21.09.2020,15:45:51.862672,25.525,30.397959,26.853176,-2.69285,1.681424,53.173715,2.492827,0.819977,1,0,1,0,16550
21.09.2020,15:45:52.347929,25.53,30.401178,26.856349,-2.67477,1.680443,53.170801,2.492601,0.823158,1,0,1,0,16550
21.09.2020,15:45:52.862078,25.527,30.403016,26.856386,-2.660741,1.67931,53.170999,2.493256,0.822257,1,0,1,0,16550
21.09.2020,15:45:53.356330,25.529,30.402331,26.856922,-2.644611,1.681937,53.164095,2.492648,0.819041,1,0,1,0,16550
21.09.2020,15:46:47.056296,25.555,30.422494,26.892301,0.997717,1.660718,88.577922,2.495016,0.824023,1,0,1,0,16550
21.09.2020,15:46:47.550221,25.552,30.422774,26.890392,1.019048,1.660264,88.180363,2.497027,0.822073,1,0,1,0,16550
21.09.2020,15:46:48.063324,25.558,30.42272,26.893617,1.044023,1.659553,90,2.496204,0.823002,1,0,1,0,16550
21.09.2020,15:46:48.549466,25.557,30.422479,26.891533,1.070485,1.66075,88.563641,2.496539,0.821058,1,0,1,0,16550
21.09.2020,15:46:49.062789,25.557,30.422973,26.891484,1.096613,1.660061,89.149176,2.49639,0.818689,1,0,1,0,16550
21.09.2020,15:46:49.550251,25.554,30.420062,26.892016,1.118968,1.660008,88.674855,2.496741,0.816047,1,0,1,0,16550
21.09.2020,15:46:50.063291,25.553,30.41768,26.888483,1.136607,1.6607,88.856756,2.496609,0.819876,1,0,1,0,16550
21.09.2020,15:46:50.550064,25.56,30.419694,26.893805,1.152705,1.660442,88.82738,2.496384,0.825924,1,0,1,0,16550
21.09.2020,15:46:51.062222,25.557,30.421663,26.891595,1.160354,1.661196,88.613915,2.496468,0.824821,1,0,1,0,16550
21.09.2020,15:46:51.549357,25.559,30.4207,26.892915,1.160971,1.660256,88.798723,2.496564,0.826052,1,0,1,0,16550
21.09.2020,15:46:52.063673,25.557,30.420092,26.894974,1.163933,1.660064,88.961901,2.496812,0.822491,1,0,1,0,16550
21.09.2020,15:46:52.556420,25.559,30.420003,26.894561,1.168729,1.660925,88.992304,2.496495,0.823607,1,0,1,0,16550
21.09.2020,15:46:53.048151,25.556,30.417693,26.893138,1.173987,1.661075,89.058104,2.496943,0.823418,1,0,1,0,16550
21.09.2020,15:46:53.563196,25.555,30.416827,26.892291,1.175017,1.661489,88.998107,2.496572,0.822369,1,0,1,0,16550
21.09.2020,15:46:54.049047,25.551,30.415928,26.887426,1.179998,1.660049,88.415638,2.496464,0.822002,1,0,1,0,16550
21.09.2020,15:46:54.551664,25.559,30.417363,26.891474,1.187331,1.660799,88.680735,2.496232,0.828075,1,0,1,0,16550
21.09.2020,15:46:55.063282,25.56,30.417149,26.891569,1.188043,1.660271,88.749569,2.496469,0.819123,1,0,1,0,16550
21.09.2020,15:46:55.549532,25.56,30.418465,26.894017,1.193218,1.659943,88.925106,2.496705,0.818256,1,0,1,0,16550
21.09.2020,15:46:56.063644,25.561,30.42239,26.895739,1.203037,1.660677,88.781054,2.496462,0.821118,1,0,1,0,16550
21.09.2020,15:46:56.549382,25.559,30.420647,26.894732,1.208296,1.660355,89.010797,2.495995,0.818153,1,0,1,0,16550
21.09.2020,15:46:57.063245,25.559,30.416122,26.89048,1.21489,1.661336,88.689605,2.496815,0.819122,1,0,1,0,16550
21.09.2020,15:46:57.549735,25.566,30.423634,26.893018,1.224716,1.661044,88.645118,2.49698,0.82069,1,0,1,0,16550
21.09.2020,15:46:58.062060,25.557,30.41985,26.893863,1.23199,1.660491,89.186548,2.496452,0.818642,1,0,1,0,16550
21.09.2020,15:46:58.549406,25.56,30.419898,26.892995,1.241512,1.661618,88.987493,2.496946,0.819631,1,0,1,0,16550
21.09.2020,15:46:59.050821,25.559,30.418068,26.892296,1.251236,1.660901,89.06224,2.496533,0.824278,1,0,1,0,16550
21.09.2020,15:46:59.563837,25.558,30.421969,26.895669,1.249798,1.660795,88.665354,2.496592,0.819449,1,0,1,0,16550
21.09.2020,15:47:00.056092,25.556,30.419779,26.893652,1.238671,1.661708,89.051933,2.496698,0.817901,1,0,1,0,16550
21.09.2020,15:47:00.556048,25.559,30.420345,26.894586,1.245105,1.661254,88.600657,2.49641,0.821157,1,0,1,0,16550
21.09.2020,15:47:01.049047,25.559,30.418665,26.892602,1.246195,1.66109,88.700778,2.496567,0.820842,1,0,1,0,16550
21.09.2020,15:47:01.562973,25.556,30.415357,26.891765,1.254182,1.660801,88.474391,2.496377,0.821816,1,0,1,0,16550
21.09.2020,15:47:02.049598,25.558,30.419516,26.895778,1.266209,1.662302,81.486583,2.483587,0.822897,1,0,1,0,16550
21.09.2020,15:47:02.549260,25.557,30.417649,26.890907,1.273184,1.662481,85.837334,2.496393,0.823379,1,0,1,0,16550
21.09.2020,15:47:03.046748,25.564,30.422739,26.894782,1.282677,1.662688,90,2.497667,0.818982,1,0,1,0,16550
21.09.2020,15:47:03.548358,25.555,30.42208,26.895156,1.286067,1.662537,87.680623,2.496754,0.821934,1,0,1,0,16550
21.09.2020,15:47:04.062960,25.556,30.419572,26.891802,1.282597,1.662579,90,2.493888,0.821627,1,0,1,0,16550
21.09.2020,15:47:04.557196,25.56,30.42346,26.895366,1.286437,1.662989,88.613915,2.496803,0.823087,1,0,1,0,16550
21.09.2020,15:47:05.056554,25.562,30.425783,26.899662,1.292945,1.662339,88.791463,2.497835,0.821565,1,0,1,0,16550
21.09.2020,15:47:05.549858,25.557,30.42344,26.896957,1.299187,1.662495,89.184162,2.497243,0.819389,1,0,1,0,16550
21.09.2020,15:47:06.063020,25.558,30.424694,26.895664,1.319298,1.662807,89.173511,2.496466,0.823658,1,0,1,0,16550
21.09.2020,15:47:06.547786,25.561,30.426283,26.900488,1.335134,1.661609,88.890405,2.496927,0.825042,1,0,1,0,16550
21.09.2020,15:47:07.048439,25.559,30.423518,26.894829,1.354132,1.662366,89.047842,2.497019,0.820449,1,0,1,0,16550
21.09.2020,15:47:07.563764,25.558,30.424529,26.896412,1.370164,1.662492,89.043768,2.49695,0.82249,1,0,1,0,16550
21.09.2020,15:47:08.055802,25.562,30.428398,26.898748,1.382188,1.662346,88.900965,2.496843,0.823327,1,0,1,0,16550
21.09.2020,15:47:08.549809,25.558,30.424771,26.8981,1.402799,1.66278,89.477527,2.496784,0.819992,1,0,1,0,16550
21.09.2020,15:47:09.061806,25.555,30.423758,26.895775,1.424815,1.661609,89.326402,2.496821,0.817994,1,0,1,0,16550
21.09.2020,15:47:09.548900,25.557,30.426668,26.89647,1.435033,1.662619,88.773899,2.496939,0.816922,1,0,1,0,16550
21.09.2020,15:47:10.049664,25.559,30.426442,26.898829,1.45198,1.663035,88.611814,2.497062,0.824441,1,0,1,0,16550
21.09.2020,15:47:10.547807,25.557,30.426175,26.90073,1.471792,1.661102,88.494915,2.496774,0.822181,1,0,1,0,16550
21.09.2020,15:47:11.049711,25.556,30.423436,26.898029,1.493857,1.662871,89.153757,2.496678,0.822061,1,0,1,0,16550
21.09.2020,15:47:11.563798,25.562,30.426101,26.899784,1.520097,1.66219,88.709785,2.496762,0.825685,1,0,1,0,16550
21.09.2020,15:47:12.055866,25.555,30.421466,26.894367,1.53664,1.663615,88.75893,2.496805,0.82157,1,0,1,0,16550
21.09.2020,15:47:12.556886,25.556,30.424726,26.898713,1.55512,1.662382,88.99134,2.496462,0.819784,1,0,1,0,16550
21.09.2020,15:47:13.049270,25.559,30.427452,26.89965,1.567706,1.661711,88.820769,2.496447,0.819816,1,0,1,0,16550
21.09.2020,15:47:13.548983,25.556,30.425149,26.899967,1.579711,1.661634,88.958163,2.49642,0.820377,1,0,1,0,16550
21.09.2020,15:47:14.049117,25.558,30.426826,26.899762,1.592271,1.662964,88.95723,2.497007,0.821707,1,0,1,0,16550
21.09.2020,15:47:14.562677,25.555,30.423373,26.897106,1.598077,1.661848,89.312126,2.49644,0.825261,1,0,1,0,16550
21.09.2020,15:47:15.049371,25.556,30.424052,26.898153,1.607225,1.662314,88.878209,2.496353,0.819613,1,0,1,0,16550
21.09.2020,15:47:15.563529,25.557,30.426853,26.897457,1.62073,1.661837,88.691089,2.497045,0.822501,1,0,1,0,16550
21.09.2020,15:47:16.056406,25.557,30.42779,26.90206,1.631065,1.661303,88.584772,2.496954,0.821943,1,0,1,0,16550
21.09.2020,15:47:16.549999,25.554,30.425189,26.899028,1.64547,1.66199,89.338044,2.497119,0.822225,1,0,1,0,16550
21.09.2020,15:47:17.063295,25.556,30.428354,26.901483,1.663861,1.662889,89.074759,2.49691,0.823649,1,0,1,0,16550
21.09.2020,15:47:17.548994,25.557,30.428213,26.901421,1.681432,1.661562,88.900081,2.496764,0.823834,1,0,1,0,16550
21.09.2020,15:47:18.063662,25.556,30.43044,26.902323,1.700801,1.662256,88.678527,2.497262,0.820506,1,0,1,0,16550
21.09.2020,15:47:18.548834,25.552,30.425372,26.897707,1.715223,1.661159,89.179411,2.496825,0.826677,1,0,1,0,16550
21.09.2020,15:47:19.062864,25.555,30.427859,26.898689,1.736715,1.662991,88.646554,2.496839,0.822166,1,0,1,0,16550
21.09.2020,15:47:19.549465,25.56,30.431601,26.905889,1.76115,1.661856,88.845758,2.496997,0.824142,1,0,1,0,16550
21.09.2020,15:47:20.062801,25.558,30.431638,26.905686,1.778235,1.662402,88.953509,2.496912,0.82074,1,0,1,0,16550
21.09.2020,15:47:20.549379,25.555,30.431351,26.903679,1.798422,1.66213,88.894792,2.496779,0.81951,1,0,1,0,16550
21.09.2020,15:47:21.050926,25.554,30.430323,26.901638,1.817397,1.661481,88.879076,2.496617,0.819787,1,0,1,0,16550
21.09.2020,15:47:21.562679,25.557,30.434538,26.90254,1.841485,1.662794,89.14462,2.496449,0.823233,1,0,1,0,16550
21.09.2020,15:47:22.056128,25.556,30.432052,26.903562,1.861305,1.662363,88.821593,2.496971,0.821218,1,0,1,0,16550
21.09.2020,15:47:22.550074,25.563,30.436925,26.908074,1.884265,1.662879,88.912521,2.496684,0.824069,1,0,1,0,16550
21.09.2020,15:47:23.063203,25.557,30.433462,26.903342,1.90198,1.66276,89.039711,2.496907,0.822744,1,0,1,0,16550
21.09.2020,15:47:23.556533,25.557,30.436011,26.90652,1.9289,1.662729,89.316377,2.496765,0.816,1,0,1,0,16550
21.09.2020,15:47:24.049175,25.558,30.434392,26.904488,1.951287,1.662377,89.196162,2.496741,0.820547,1,0,1,0,16550
21.09.2020,15:47:24.563625,25.558,30.433949,26.903329,1.971815,1.661838,88.878209,2.497037,0.81862,1,0,1,0,16550
21.09.2020,15:47:25.056177,25.555,30.436534,26.907618,1.987311,1.662294,88.943343,2.497008,0.823635,1,0,1,0,16550
21.09.2020,15:47:25.548946,25.553,30.431897,26.904596,2.001248,1.66267,89.048863,2.496896,0.821406,1,0,1,0,16550
21.09.2020,15:47:26.063155,25.554,30.435876,26.905889,2.024716,1.661206,89.134455,2.496647,0.819478,1,0,1,0,16550
21.09.2020,15:47:26.549933,25.557,30.4392,26.908649,2.04826,1.662822,88.939671,2.496673,0.822494,1,0,1,0,16550
21.09.2020,15:47:27.050737,25.555,30.437359,26.90663,2.064382,1.662389,89.640624,2.496545,0.819712,1,0,1,0,16550
21.09.2020,15:47:27.563584,25.556,30.438632,26.907831,2.080927,1.662015,88.936011,2.49657,0.818898,1,0,1,0,16550
21.09.2020,15:47:28.056304,25.553,30.43582,26.90596,2.095684,1.663026,88.350716,2.496605,0.819912,1,0,1,0,16550
21.09.2020,15:47:28.549838,25.56,30.441327,26.907672,2.110634,1.66289,89.207118,2.497067,0.820167,1,0,1,0,16550
21.09.2020,15:47:29.064062,25.554,30.439868,26.906978,2.116018,1.663026,89.310714,2.496834,0.820768,1,0,1,0,16550
21.09.2020,15:47:29.557093,25.56,30.442143,26.90866,2.1177,1.661406,88.903621,2.497215,0.823452,1,0,1,0,16550
21.09.2020,15:47:30.049891,25.558,30.443121,26.911986,2.12125,1.662015,88.922397,2.49671,0.825103,1,0,1,0,16550
21.09.2020,15:47:30.564105,25.554,30.441145,26.906769,2.117467,1.661936,89.039711,2.496632,0.823382,1,0,1,0,16550
21.09.2020,15:47:31.055815,25.556,30.441956,26.910151,2.123086,1.662972,88.872161,2.496582,0.822507,1,0,1,0,16550
21.09.2020,15:47:31.550855,25.559,30.444649,26.911518,2.136452,1.661621,88.802775,2.496685,0.820625,1,0,1,0,16550
21.09.2020,15:47:32.061958,25.558,30.446043,26.912766,2.154017,1.661985,89.274983,2.497002,0.823309,1,0,1,0,16550
21.09.2020,15:47:32.549433,25.554,30.442186,26.907596,2.164143,1.662732,88.485259,2.496814,0.819629,1,0,1,0,16550
21.09.2020,15:47:33.062945,25.559,30.447318,26.908498,2.18053,1.661563,89.159519,2.496929,0.818051,1,0,1,0,16550
21.09.2020,15:47:33.550288,25.556,30.445157,26.909858,2.190056,1.662863,89.053985,2.496677,0.820565,1,0,1,0,16550
21.09.2020,15:47:34.064075,25.555,30.448357,26.910841,2.199147,1.663003,88.947952,2.497054,0.821714,1,0,1,0,16550
21.09.2020,15:47:34.556624,25.556,30.44672,26.911165,2.209449,1.66314,88.709032,2.496953,0.820782,1,0,1,0,16550
21.09.2020,15:47:46.656035,25.557,30.454368,26.914283,3.145487,3.147894,89.070567,2.49764,0.82513,0,1,1,0,16550
21.09.2020,15:47:47.148834,25.555,30.454604,26.919994,3.166189,3.146734,88.923299,2.497093,0.820302,0,1,1,0,16550
21.09.2020,15:47:47.662580,25.556,30.451962,26.91874,3.189181,3.146234,88.790659,2.497482,0.821109,0,1,1,0,16550
21.09.2020,15:47:48.148816,25.559,30.455651,26.92125,3.212275,3.145527,88.968475,2.497539,0.819974,0,1,1,0,16550
21.09.2020,15:47:48.648393,25.553,30.445605,26.914844,3.224905,3.146052,88.653754,2.496659,0.818332,0,1,1,0,16550
21.09.2020,15:47:49.162775,25.557,30.45361,26.91863,3.239091,3.145986,89.526304,2.496521,0.818968,0,1,1,0,16550
21.09.2020,15:47:49.648624,25.554,30.448922,26.91926,3.264454,3.145735,89.116673,2.497051,0.821804,0,1,1,0,16550
21.09.2020,15:47:50.162566,25.554,30.451002,26.918177,3.288803,3.146338,88.909844,2.497289,0.824549,0,1,1,0,16550
21.09.2020,15:47:50.648402,25.558,30.453792,26.919766,3.313071,3.145369,88.657368,2.497128,0.823454,0,1,1,0,16550
21.09.2020,15:47:51.162511,25.559,30.453069,26.921925,3.335776,3.146285,88.909844,2.497582,0.820749,0,1,1,0,16550
21.09.2020,15:47:51.648527,25.553,30.44679,26.917996,3.352986,3.144814,89.00492,2.497078,0.823423,0,1,1,0,16550
21.09.2020,15:47:52.149123,25.56,30.450256,26.919109,3.378057,3.147299,88.983661,2.496844,0.823916,0,1,1,0,16550
21.09.2020,15:47:52.662503,25.556,30.44882,26.922427,3.395412,3.145635,89.049885,2.496963,0.821308,0,1,1,0,16550
21.09.2020,15:47:53.148345,25.554,30.447719,26.920358,3.411458,3.144648,88.880811,2.497032,0.81755,0,1,1,0,16550
21.09.2020,15:47:53.662694,25.559,30.446005,26.922248,3.431964,3.14592,89.035671,2.497058,0.819811,0,1,1,0,16550
21.09.2020,15:47:54.148292,25.556,30.446569,26.919069,3.448608,3.147385,88.832364,2.49712,0.823237,0,1,1,0,16550
21.09.2020,15:47:54.661854,25.558,30.446881,26.9231,3.469285,3.147066,89.239653,2.497219,0.8257,0,1,1,0,16550
21.09.2020,15:47:55.148793,25.558,30.446753,26.922633,3.489397,3.146079,88.810103,2.49678,0.820472,0,1,1,0,16550
21.09.2020,15:47:55.648363,25.561,30.446626,26.921769,3.509329,3.147498,88.845758,2.496812,0.820501,0,1,1,0,16550
21.09.2020,15:47:56.161584,25.559,30.448333,26.922893,3.526089,3.147476,88.900965,2.497086,0.816952,0,1,1,0,16550
21.09.2020,15:47:56.648264,25.554,30.440538,26.922837,3.530287,3.145958,89.032653,2.49675,0.819988,0,1,1,0,16550
21.09.2020,15:47:57.161929,25.559,30.443247,26.921491,3.552028,3.144594,88.855906,2.496904,0.825896,0,1,1,0,16550
21.09.2020,15:47:57.656469,25.558,30.441091,26.921768,3.570777,3.145369,88.974143,2.497094,0.821314,0,1,1,0,16550
21.09.2020,15:47:58.155756,25.565,30.449596,26.927148,3.591782,3.147439,89.234558,2.496884,0.819146,0,1,1,0,16550
21.09.2020,15:47:58.648410,25.562,30.444443,26.924508,3.599968,3.144405,88.844075,2.497067,0.824122,0,1,1,0,16550
21.09.2020,15:47:59.149124,25.561,30.43963,26.924381,3.611025,3.145797,88.82407,2.496747,0.824922,0,1,1,0,16550
21.09.2020,15:47:59.646180,25.561,30.440949,26.924522,3.623254,3.145732,88.956299,2.496594,0.821626,0,1,1,0,16550
21.09.2020,15:48:00.162766,25.569,30.446917,26.926568,3.638303,3.147199,88.748792,2.496694,0.818903,0,1,1,0,16550
21.09.2020,15:48:00.649046,25.561,30.439887,26.924135,3.649211,3.148628,88.706776,2.49708,0.825861,0,1,1,0,16550
21.09.2020,15:48:01.147378,25.562,30.437266,26.924417,3.661223,3.147092,88.78265,2.496812,0.824516,0,1,1,0,16550
21.09.2020,15:48:01.662608,25.561,30.432508,26.921336,3.671673,3.14688,88.921495,2.496393,0.82615,0,1,1,0,16550
21.09.2020,15:48:02.149921,25.563,30.431923,26.923463,3.691819,3.146744,88.828209,2.496631,0.822094,0,1,1,0,16550
21.09.2020,15:48:02.662638,25.558,30.428986,26.925619,3.709173,3.14685,88.660992,2.496892,0.819777,0,1,1,0,16550
21.09.2020,15:48:03.148356,25.563,30.428412,26.926741,3.721089,3.144873,89.019679,2.497396,0.823682,0,1,1,0,16550
21.09.2020,15:48:03.663143,25.561,30.427412,26.924975,3.725443,3.147529,88.688123,2.496992,0.824552,0,1,1,0,16550
21.09.2020,15:48:04.149877,25.564,30.431124,26.92601,3.726519,3.145986,88.867003,2.497018,0.823727,0,1,1,0,16550
21.09.2020,15:48:04.663568,25.565,30.426546,26.92666,3.725928,3.146149,88.734119,2.49701,0.824518,0,1,1,0,16550
21.09.2020,15:48:05.149986,25.563,30.425279,26.925659,3.724323,3.144982,88.795491,2.496249,0.823368,0,1,1,0,16550
21.09.2020,15:48:05.662236,25.566,30.424701,26.926554,3.731529,3.145423,88.967533,2.496543,0.824102,0,1,1,0,16550
21.09.2020,15:48:06.149465,25.564,30.420892,26.926821,3.737013,3.148483,88.734119,2.496524,0.818864,0,1,1,0,16550
21.09.2020,15:48:06.663363,25.568,30.420365,26.927252,3.751863,3.147085,89.019679,2.496408,0.821727,0,1,1,0,16550
21.09.2020,15:48:07.150154,25.562,30.41658,26.925215,3.765454,3.144642,89.3178,2.495993,0.821046,0,1,1,0,16550
